N 67 82765:1
N 67 31758:1
N 67 89904:0
N 67 90178:0
N 67 57559:0
N 67 39705:0
N 67 70829:0
N 67 64720:1
N 67 91548:1
N 67 99098:0
N 67 22014:0
N 67 45556:0
N 67 63875:0
N 67 57455:0
N 67 93024:1
N 67 52135:1
N 67 105747:1
N 67 34882:0
N 67 4282:0
N 67 21031:1
N 67 17001:1
N 67 99510:1
N 67 94302:0
N 67 16894:0
N 67 115515:0
N 67 70149:1
N 67 58360:1
N 67 87698:0
N 67 39871:1
N 67 24976:0
N 67 12398:1
N 67 60036:0
N 67 2514:1
N 67 85361:0
N 67 33760:0
N 67 64267:1
N 67 101301:1
N 67 70513:0
N 67 13723:1
N 67 38450:0
N 67 74953:0
N 67 115303:0
N 67 94374:1
UTG 68 69368:0 51547:1 2 1
N 68 69368:0
N 68 51547:1
UTG 69 97968:1 37888:1 2 1
N 69 97968:1
N 69 37888:1
UTG 70 105039:0 51547:1 2 1
N 70 105039:0
N 70 51547:1
UTG 71 6005:1 51547:1 2 1
N 71 6005:1
N 71 51547:1
UTG 72 95021:0 43462:0 5 1
N 72 95021:0
N 72 94262:0
N 72 101066:1
N 72 90770:1
N 72 43462:0
UTG 73 95021:0 43462:0 3 1
N 73 95021:0
N 73 13629:0
N 73 43462:0
UTG 74 51739:1 98104:1 2 1
N 74 51739:1
N 74 98104:1
UTG 75 78266:0 11630:0 4 1
N 75 78266:0
N 75 83137:1
N 75 89561:1
N 75 11630:0
UTG 76 78266:0 11630:0 5 1
N 76 78266:0
N 76 9560:1
N 76 88331:0
N 76 91562:1
N 76 11630:0
UTG 77 98582:0 22659:1 3 1
N 77 98582:0
N 77 45947:0
N 77 22659:1
UTG 78 98582:0 22659:1 6 1
N 78 98582:0
N 78 65854:0
N 78 7233:1
N 78 83250:0
N 78 100115:1
N 78 22659:1
UTG 79 105732:0 109923:0 6 1
N 79 105732:0
N 79 27830:1
N 79 83292:1
N 79 55721:1
N 79 35253:1
N 79 109923:0
UTG 80 105732:0 109923:0 3 1
N 80 105732:0
N 80 90858:1
N 80 109923:0
UTG 81 55812:1 37077:1 2 1
N 81 55812:1
N 81 37077:1
UTG 82 90592:1 81436:1 2 1
N 82 90592:1
N 82 81436:1
UTG 83 90592:1 78994:1 2 1
N 83 90592:1
N 83 78994:1
UTG 84 16713:1 25740:1 2 1
N 84 16713:1
N 84 25740:1
UTG 85 24375:0 59882:0 3 1
N 85 24375:0
N 85 30633:0
N 85 59882:0
UTG 86 54675:1 106780:0 105 1
N 86 54675:1
N 86 18573:0
N 86 108482:1
N 86 18077:1
N 86 75269:0
N 86 29069:1
N 86 30945:1
N 86 27710:1
N 86 35829:1
N 86 96972:1
N 86 25192:1
N 86 107319:1
N 86 7394:1
N 86 53441:0
N 86 74323:1
N 86 59651:0
N 86 32743:0
N 86 79281:0
N 86 8367:1
N 86 97981:0
N 86 29212:1
N 86 106714:1
N 86 34247:1
N 86 24339:1
N 86 108430:1
N 86 62297:1
N 86 17534:1
N 86 49355:1
N 86 83538:0
N 86 96951:0
N 86 81342:0
N 86 25695:0
N 86 41483:1
N 86 17557:0
N 86 104494:0
N 86 13453:1
N 86 16722:1
N 86 14965:0
N 86 12601:1
N 86 8781:0
N 86 101944:0
N 86 71686:1
N 86 25137:1
